tag,mark_file,site,first_time,last_time,first_antenna_group,last_antenna_group,release_date,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,release_site,count
3DD.0078E13C96,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 11:31:35 PM,7/25/2025 11:31:46 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C96,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 10:37:14 PM,7/30/2025 10:37:14 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C97,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/26/2025 9:22:45 PM,7/26/2025 9:22:53 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C98,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 9:38:18 PM,7/30/2025 9:38:18 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C99,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:32:10 AM,7/26/2025 12:32:18 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C99,AJG-2025-198-001.json,MRC - Methow River at Carlton,8/4/2025 1:41:16 AM,8/4/2025 1:41:16 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C9A,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/18/2025 11:43:07 PM,7/18/2025 11:43:22 PM,Downstream Array,Upstream Array,7/17/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C9B,AJG-2025-198-001.json,CRU - Upper Chewuch Instream Array,8/9/2025 2:58:42 AM,8/9/2025 2:58:52 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C9B,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 1:44:02 AM,8/3/2025 1:45:27 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C9B,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 1:50:43 AM,7/26/2025 1:50:43 AM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C9B,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 9:06:19 PM,7/30/2025 9:06:19 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C9E,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/27/2025 2:01:43 AM,7/27/2025 2:01:54 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13C9F,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/28/2025 1:51:01 AM,7/28/2025 1:51:01 AM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA0,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 3:10:45 AM,8/3/2025 3:10:51 AM,DOWNSTREAM ARRAY,DOWNSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA0,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 1:40:38 AM,7/26/2025 1:40:47 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA0,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 1:24:38 AM,7/31/2025 1:24:38 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA1,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 8:35:30 PM,8/3/2025 8:36:44 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA1,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 2:24:32 AM,7/26/2025 2:24:40 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA1,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 11:38:14 PM,7/30/2025 11:38:14 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA3,AJG-2025-198-001.json,CRU - Upper Chewuch Instream Array,8/7/2025 10:43:08 PM,8/7/2025 10:43:13 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA3,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/4/2025 12:46:21 AM,8/4/2025 12:46:21 AM,UPSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA3,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 11:11:15 PM,7/30/2025 11:11:15 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA5,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:53:48 AM,7/26/2025 12:53:58 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA5,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 9:18:50 PM,7/31/2025 9:18:50 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA6,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/27/2025 10:01:38 PM,7/27/2025 10:01:38 PM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA7,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/27/2025 1:03:18 AM,7/27/2025 1:03:28 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA8,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 1:59:24 AM,7/26/2025 1:59:24 AM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA8,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 10:16:33 PM,7/30/2025 10:16:33 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA9,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/19/2025 12:00:03 AM,7/19/2025 12:00:03 AM,Upstream Array,Upstream Array,7/17/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CA9,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/24/2025 12:37:52 AM,7/24/2025 12:37:52 AM,Single Array,Single Array,7/17/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CAB,AJG-2025-198-001.json,ENL - Lower Entiat River,7/29/2025 12:48:36 AM,7/29/2025 12:49:00 AM,Downstream Array,Upstream Array,7/23/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",1
3DD.0078E13CAC,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 12:27:23 AM,7/31/2025 12:27:23 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CAD,AJG-2025-198-001.json,"WEA - Wells Dam, DCPUD Adult Ladders",7/26/2025 5:12:23 AM,7/26/2025 5:26:09 AM,Left Ladder Pool 67,Left Ladder Pool 68,7/23/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",1
3DD.0078E13CAE,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 11:13:22 PM,7/25/2025 11:13:22 PM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CAF,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:46:27 AM,7/26/2025 12:46:36 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CAF,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 12:53:37 AM,7/31/2025 12:53:37 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB0,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:48:34 AM,7/26/2025 12:48:44 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB0,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 8:53:25 PM,7/30/2025 8:53:25 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB1,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 11:24:29 PM,7/25/2025 11:24:35 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB1,AJG-2025-198-001.json,TWR - Lwr Twisp Rvr near MSRF Ponds,8/1/2025 9:27:51 PM,8/1/2025 9:28:03 PM,LOWER IN-STREAM ARRAY,UPPER IN-STREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB2,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 11:33:27 PM,7/26/2025 11:33:38 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB2,AJG-2025-198-001.json,MRC - Methow River at Carlton,8/1/2025 1:15:46 AM,8/1/2025 1:15:46 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB3,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 10:31:12 PM,7/25/2025 10:31:12 PM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB3,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 2:32:25 AM,7/30/2025 2:32:25 AM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB4,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/8/2025 2:28:28 AM,8/8/2025 2:34:30 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB4,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 9:59:56 PM,7/30/2025 9:59:56 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB5,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 11:34:31 PM,7/25/2025 11:34:45 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB5,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 10:27:50 PM,7/31/2025 10:27:50 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB6,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 10:09:42 PM,7/25/2025 10:09:55 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB6,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/29/2025 10:21:39 PM,7/29/2025 10:21:39 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB7,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/29/2025 10:47:01 PM,7/29/2025 10:47:10 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB8,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/28/2025 1:50:07 AM,7/28/2025 1:50:07 AM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB9,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/26/2025 12:04:33 AM,7/26/2025 12:04:33 AM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB9,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 9:12:35 PM,7/30/2025 9:12:35 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CB9,AJG-2025-198-001.json,TWR - Lwr Twisp Rvr near MSRF Ponds,8/2/2025 1:10:54 AM,8/2/2025 1:11:44 AM,LOWER IN-STREAM ARRAY,UPPER IN-STREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBA,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/27/2025 11:22:08 PM,7/27/2025 11:22:08 PM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBB,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 12:18:51 AM,8/3/2025 12:20:32 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBB,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 10:37:39 PM,7/25/2025 10:37:47 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBB,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 8:59:07 PM,7/30/2025 8:59:07 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBC,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/27/2025 12:55:30 AM,7/27/2025 12:55:30 AM,Upstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBD,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 10:32:35 PM,7/25/2025 10:32:35 PM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBD,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/30/2025 9:51:44 PM,7/30/2025 9:51:44 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBE,AJG-2025-198-001.json,CRU - Upper Chewuch Instream Array,8/4/2025 8:56:37 PM,8/4/2025 8:56:44 PM,Downstream Array,Upstream Array,7/17/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBE,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,7/31/2025 12:50:39 AM,7/31/2025 12:52:23 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/17/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBE,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/19/2025 10:32:31 PM,7/19/2025 10:32:31 PM,Downstream Array,Downstream Array,7/17/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CBE,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/26/2025 12:35:55 AM,7/26/2025 12:35:55 AM,Single Array,Single Array,7/17/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CC1,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/20/2025 1:56:21 AM,7/20/2025 1:56:21 AM,Downstream Array,Downstream Array,7/17/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CC2,AJG-2025-198-001.json,OKL - Lower Okanogan Instream Array,7/27/2025 9:10:24 PM,7/27/2025 9:10:32 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CC3,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 10:48:18 PM,7/25/2025 10:48:18 PM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CC4,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,8/28/2025 12:33:57 AM,8/28/2025 12:34:05 AM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CC5,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,8/13/2025 10:40:54 PM,8/13/2025 10:40:54 PM,Upstream Array,Upstream Array,7/23/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",1
3DD.0078E13CC5,AJG-2025-198-001.json,"WEA - Wells Dam, DCPUD Adult Ladders",8/12/2025 5:19:23 AM,8/12/2025 5:52:57 AM,Left Ladder Pool 67,Left Ladder Pool 68,7/23/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",1
3DD.0078E13CC7,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 10:31:14 PM,7/25/2025 10:31:22 PM,Downstream Array,Upstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CC8,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/4/2025 1:01:42 AM,8/4/2025 1:03:25 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CC8,AJG-2025-198-001.json,LMR - Lower Methow River at Pateros,7/25/2025 11:18:59 PM,7/25/2025 11:18:59 PM,Downstream Array,Downstream Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CC8,AJG-2025-198-001.json,MRC - Methow River at Carlton,7/31/2025 8:47:52 PM,7/31/2025 8:47:52 PM,Single Array,Single Array,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
3DD.0078E13CCA,AJG-2025-198-001.json,CRW - Chewuch River above Winthrop,8/3/2025 3:00:26 AM,8/3/2025 3:01:34 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,7/24/2025,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,WELSBR - Starr Boat Ramp on west shore 5 km upstream of Wells Dam,1
